label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,mthumb,mindex,mmiddle,mring,mpinky
a,0.0,0.0,0.0,-0.18810854852199554,-0.15143193304538727,-0.03971484676003456,-0.3139703571796417,-0.4733169972896576,-0.050935134291648865,-0.3438655734062195,-0.7713927626609802,-0.07229780405759811,-0.3200688362121582,-1.0,-0.08340026438236237,-0.21239443123340607,-0.7134774923324585,0.05128892511129379,-0.24155056476593018,-0.9143548011779785,-0.03270755335688591,-0.23663070797920227,-0.6866191029548645,-0.08824262768030167,-0.22522450983524323,-0.4759708344936371,-0.11030015349388123,-0.10461420565843582,-0.717578649520874,0.03728783130645752,-0.14141470193862915,-0.9036809802055359,-0.06388116627931595,-0.14573979377746582,-0.6127337217330933,-0.10252834111452103,-0.14025329053401947,-0.3886265456676483,-0.09807620197534561,0.0024827001616358757,-0.6920309066772461,0.005818948615342379,-0.034799523651599884,-0.8465704917907715,-0.09411206841468811,-0.05328407138586044,-0.551415741443634,-0.08377797901630402,-0.060815826058387756,-0.33883631229400635,-0.04275353625416756,0.11141986399888992,-0.6417744755744934,-0.029556524008512497,0.0645814910531044,-0.7586365342140198,-0.09165853261947632,0.03826674446463585,-0.555677592754364,-0.07252519577741623,0.028005359694361687,-0.40794169902801514,-0.03652098774909973,0.023583220317959785,0.02338751219213009,0.023786470293998718,0.024405227974057198,0.024392802268266678
a,0.0,0.0,0.0,-0.18782107532024384,-0.15362615883350372,-0.03953216224908829,-0.3148687481880188,-0.4753810167312622,-0.05094335600733757,-0.3453952670097351,-0.7725130319595337,-0.0726693645119667,-0.3218323588371277,-1.0,-0.08409472554922104,-0.21223148703575134,-0.7159850597381592,0.05057937651872635,-0.2424726039171219,-0.919063925743103,-0.034266769886016846,-0.23871690034866333,-0.6896736025810242,-0.09035556018352509,-0.22783812880516052,-0.47755998373031616,-0.11259053647518158,-0.1042289286851883,-0.7191762924194336,0.03623739257454872,-0.14226087927818298,-0.9082890152931213,-0.06604571640491486,-0.14791907370090485,-0.6147951483726501,-0.10491737723350525,-0.1419515460729599,-0.3891744315624237,-0.10010112822055817,0.002821735106408596,-0.6920391321182251,0.004478687420487404,-0.03494272008538246,-0.8489720821380615,-0.09626152366399765,-0.05429566279053688,-0.5523188710212708,-0.08585235476493835,-0.061345089226961136,-0.33816012740135193,-0.04419178143143654,0.11136630922555923,-0.6405466794967651,-0.03112524375319481,0.06424731016159058,-0.7613404989242554,-0.09356506913900375,0.037051230669021606,-0.5590072870254517,-0.07408507913351059,0.027182629331946373,-0.410132497549057,-0.03747297450900078,0.02288614585995674,0.021257665008306503,0.022843310609459877,0.024003997445106506,0.02301974408328533
a,0.0,0.0,0.0,-0.18817633390426636,-0.15392866730690002,-0.039022576063871384,-0.313795268535614,-0.47397923469543457,-0.05023375526070595,-0.343654602766037,-0.7713338732719421,-0.07198479026556015,-0.32115206122398376,-1.0,-0.08340467512607574,-0.21114566922187805,-0.7163799405097961,0.05350213497877121,-0.24027179181575775,-0.9160755276679993,-0.03039906546473503,-0.23743708431720734,-0.689896821975708,-0.08624465763568878,-0.22761474549770355,-0.47894856333732605,-0.10837166756391525,-0.10439004004001617,-0.7193122506141663,0.03926809877157211,-0.1418672502040863,-0.9041087627410889,-0.061822764575481415,-0.1478262096643448,-0.6141177415847778,-0.10111882537603378,-0.14296916127204895,-0.38940349221229553,-0.09690165519714355,0.0017835270846262574,-0.692816436290741,0.007486030925065279,-0.035551030188798904,-0.846145510673523,-0.09214890748262405,-0.05495373532176018,-0.5523338317871094,-0.08268921822309494,-0.06252661347389221,-0.3386024832725525,-0.04193076118826866,0.11005564033985138,-0.6422414779663086,-0.02819109708070755,0.06309551000595093,-0.7615189552307129,-0.08975359797477722,0.03547949716448784,-0.5616730451583862,-0.07099158316850662,0.025020325556397438,-0.4134494662284851,-0.03505580127239227,0.019641783088445663,0.018327856436371803,0.020365402102470398,0.021145179867744446,0.020713433623313904
a,0.0,0.0,0.0,-0.18636691570281982,-0.1484004557132721,-0.04016242176294327,-0.31577685475349426,-0.47302934527397156,-0.05172925814986229,-0.34723183512687683,-0.7732049226760864,-0.07325386255979538,-0.3206147849559784,-1.0,-0.08415208011865616,-0.21461303532123566,-0.7193147540092468,0.04949629679322243,-0.24421429634094238,-0.9196329116821289,-0.036193687468767166,-0.23796364665031433,-0.688382089138031,-0.09233198314905167,-0.22545188665390015,-0.4756394922733307,-0.11444967985153198,-0.10639698058366776,-0.7226659655570984,0.035391516983509064,-0.14376816153526306,-0.9078769087791443,-0.06732234358787537,-0.1472564935684204,-0.6122148633003235,-0.10558287054300308,-0.14135314524173737,-0.38938960433006287,-0.10027894377708435,0.0008099234546534717,-0.6960131525993347,0.003745544934645295,-0.035024430602788925,-0.8500889539718628,-0.09715238213539124,-0.05336892977356911,-0.551563024520874,-0.08560076355934143,-0.0614071786403656,-0.3407280743122101,-0.0433199480175972,0.10974195599555969,-0.6442488431930542,-0.03186095878481865,0.064369335770607,-0.7614688873291016,-0.09395983815193176,0.038176603615283966,-0.5555809736251831,-0.07384376972913742,0.02802634797990322,-0.4089908003807068,-0.03696125000715256,0.014753749594092369,0.013930892571806908,0.01682497188448906,0.01861199177801609,0.016670165583491325
a,0.0,0.0,0.0,-0.18777456879615784,-0.14621780812740326,-0.04087216779589653,-0.3158935010433197,-0.4696213901042938,-0.05285954847931862,-0.3463033437728882,-0.7698902487754822,-0.0747993141412735,-0.3229033350944519,-1.0,-0.08618813008069992,-0.2154863327741623,-0.7215361595153809,0.0515308603644371,-0.2441413253545761,-0.9197772145271301,-0.03382240980863571,-0.23966829478740692,-0.6907604336738586,-0.09053897112607956,-0.2295301854610443,-0.47730275988578796,-0.11291026324033737,-0.10744926333427429,-0.7262037396430969,0.03816879913210869,-0.1447160392999649,-0.9089012742042542,-0.0649435892701149,-0.14967797696590424,-0.6151466965675354,-0.10469819605350494,-0.1449313461780548,-0.38839131593704224,-0.10007548332214355,-0.0002148728963220492,-0.7003647685050964,0.007146044168621302,-0.03805343434214592,-0.8492419123649597,-0.0942804142832756,-0.055831070989370346,-0.5516652464866638,-0.08466310799121857,-0.06291311979293823,-0.33749184012413025,-0.04319898411631584,0.10868382453918457,-0.6506171822547913,-0.02780907042324543,0.060213539749383926,-0.7627090811729431,-0.09038233011960983,0.0344332754611969,-0.5589783787727356,-0.07152872532606125,0.025184769183397293,-0.4123261570930481,-0.03513720631599426,0.012322625145316124,0.011919871903955936,0.014633551239967346,0.016496192663908005,0.013538374565541744
a,0.0,0.0,0.0,-0.18888919055461884,-0.14744232594966888,-0.03855239227414131,-0.32017332315444946,-0.4718095362186432,-0.04916083440184593,-0.35165223479270935,-0.773327648639679,-0.0702037662267685,-0.32369717955589294,-1.0,-0.08076748251914978,-0.2181101143360138,-0.7252259850502014,0.05334139242768288,-0.2489572912454605,-0.9227912425994873,-0.030779991298913956,-0.24227970838546753,-0.6911742687225342,-0.08683882653713226,-0.23002751171588898,-0.4767194986343384,-0.10928143560886383,-0.10908162593841553,-0.7295203804969788,0.03849615156650543,-0.1494089663028717,-0.911227285861969,-0.06316370517015457,-0.1517530381679535,-0.6157962083816528,-0.10242784768342972,-0.146224245429039,-0.39111459255218506,-0.09809897094964981,-0.0005420127417892218,-0.7034422159194946,0.006257892586290836,-0.03988280147314072,-0.8569278717041016,-0.09389422833919525,-0.05647389963269234,-0.5588639974594116,-0.08303862065076828,-0.06421054899692535,-0.3455887734889984,-0.04150989651679993,0.1098734512925148,-0.6516134142875671,-0.029822519049048424,0.060992468148469925,-0.7660198211669922,-0.0919634997844696,0.035413507372140884,-0.5607185363769531,-0.07230191677808762,0.0254268329590559,-0.41318413615226746,-0.03577103465795517,0.011836729943752289,0.010576309636235237,0.014261352829635143,0.01684432663023472,0.012584528885781765
a,0.0,0.0,0.0,-0.18979310989379883,-0.14326563477516174,-0.03841867297887802,-0.3229859173297882,-0.46696263551712036,-0.04809807613492012,-0.35563766956329346,-0.7729976773262024,-0.06856976449489594,-0.32399240136146545,-1.0,-0.07857420295476913,-0.21624304354190826,-0.7221347689628601,0.05799148976802826,-0.24803903698921204,-0.9216622114181519,-0.025326719507575035,-0.24303926527500153,-0.6912993788719177,-0.08142261952161789,-0.23141850531101227,-0.47633516788482666,-0.1039850115776062,-0.10806158185005188,-0.7284970283508301,0.043569695204496384,-0.15048174560070038,-0.913211464881897,-0.058388616889715195,-0.1539396196603775,-0.6191807389259338,-0.0986587405204773,-0.1480461061000824,-0.3909665644168854,-0.0945025235414505,-0.00021777479560114443,-0.7044639587402344,0.011511879973113537,-0.041866451501846313,-0.8564451336860657,-0.09001201391220093,-0.05895724520087242,-0.5576472878456116,-0.0805547684431076,-0.06614963710308075,-0.3408322334289551,-0.0391373373568058,0.11013820767402649,-0.6543671488761902,-0.024332324042916298,0.05932530388236046,-0.7670498490333557,-0.08783154934644699,0.03313260152935982,-0.5608507394790649,-0.06926655769348145,0.023277970030903816,-0.40997549891471863,-0.033013246953487396,0.01200551725924015,0.0104563869535923,0.013234838843345642,0.017950037494301796,0.012386292219161987
a,0.0,0.0,0.0,-0.1916932910680771,-0.14051321148872375,-0.0398293063044548,-0.32876765727996826,-0.46647053956985474,-0.05006258562207222,-0.36327823996543884,-0.7734135985374451,-0.07063663005828857,-0.3313075006008148,-1.0,-0.08009189367294312,-0.22619864344596863,-0.7287981510162354,0.05502202734351158,-0.25768131017684937,-0.9302452206611633,-0.030482780188322067,-0.24965733289718628,-0.6951284408569336,-0.08739984035491943,-0.23488236963748932,-0.4769410789012909,-0.1099340096116066,-0.11565262079238892,-0.7364612221717834,0.04127984866499901,-0.15563422441482544,-0.9198604226112366,-0.061900682747364044,-0.15603160858154297,-0.6170468330383301,-0.10079820454120636,-0.14694087207317352,-0.3889198303222656,-0.09536638855934143,-0.005533701740205288,-0.710843026638031,0.009790612384676933,-0.045245714485645294,-0.8691617846488953,-0.09220802038908005,-0.060054101049900055,-0.5633600950241089,-0.07947413623332977,-0.0642455592751503,-0.34511008858680725,-0.03566129505634308,0.10677553713321686,-0.6573148369789124,-0.025673987343907356,0.0579642690718174,-0.7763842940330505,-0.08955211192369461,0.0325920395553112,-0.5661383271217346,-0.06893348693847656,0.023886891081929207,-0.41481027007102966,-0.03081490844488144,0.012888630852103233,0.008741319179534912,0.01157949399203062,0.016739582642912865,0.01059305015951395
a,0.0,0.0,0.0,-0.1875201016664505,-0.14151358604431152,-0.0394924059510231,-0.32206031680107117,-0.46553468704223633,-0.049622442573308945,-0.3583425283432007,-0.769544780254364,-0.06981788575649261,-0.3325025141239166,-1.0,-0.07884757965803146,-0.22602592408657074,-0.7250230312347412,0.05502166599035263,-0.2539080083370209,-0.9266305565834045,-0.02946491353213787,-0.2463163137435913,-0.6929086446762085,-0.08532045781612396,-0.23234784603118896,-0.47817444801330566,-0.10737849771976471,-0.11597143858671188,-0.7361997365951538,0.0412435308098793,-0.15261131525039673,-0.9247028231620789,-0.06086212769150734,-0.1529584378004074,-0.62340247631073,-0.09878098219633102,-0.14236266911029816,-0.3975692689418793,-0.09238936752080917,-0.006513340398669243,-0.7116075158119202,0.00978890061378479,-0.042123258113861084,-0.8661175966262817,-0.09110309928655624,-0.05793657526373863,-0.5619450211524963,-0.07880591601133347,-0.06230611726641655,-0.34913352131843567,-0.0352310836315155,0.10472982376813889,-0.6587622761726379,-0.0254904106259346,0.05934419855475426,-0.7757847309112549,-0.08708303421735764,0.032918766140937805,-0.5683280229568481,-0.06627805531024933,0.02290218137204647,-0.4236505627632141,-0.028485143557190895,0.01361381821334362,0.00772078987210989,0.012389011681079865,0.016396943479776382,0.012167555280029774
a,0.0,0.0,0.0,-0.1855005919933319,-0.15554237365722656,-0.03935933858156204,-0.31818899512290955,-0.4709552228450775,-0.0508461594581604,-0.3549202084541321,-0.7701054215431213,-0.07273544371128082,-0.3268827795982361,-1.0,-0.08398531377315521,-0.21866324543952942,-0.7237083911895752,0.05355998873710632,-0.24633906781673431,-0.9244707226753235,-0.031809959560632706,-0.24080410599708557,-0.6936659812927246,-0.08903943002223969,-0.2305433303117752,-0.4791034162044525,-0.11201709508895874,-0.11013104766607285,-0.731563150882721,0.039849285036325455,-0.14758047461509705,-0.920191764831543,-0.06306613236665726,-0.14910145103931427,-0.6251319050788879,-0.10321147739887238,-0.140479177236557,-0.4013316035270691,-0.09877689927816391,-0.001603688346222043,-0.704332709312439,0.00879997480660677,-0.03656814619898796,-0.8637495636940002,-0.0928112119436264,-0.05384603515267372,-0.5640797019004822,-0.08225423097610474,-0.05905775725841522,-0.3507790267467499,-0.03959980979561806,0.10908646136522293,-0.6491733193397522,-0.025933116674423218,0.06558538973331451,-0.7758264541625977,-0.08802181482315063,0.03740406408905983,-0.5747778415679932,-0.06827322393655777,0.026063891127705574,-0.4294262230396271,-0.03110385686159134,0.018723368644714355,0.011057546362280846,0.015687791630625725,0.01893237791955471,0.017537005245685577
a,0.0,0.0,0.0,-0.1854676455259323,-0.1512148231267929,-0.041324663907289505,-0.3188795745372772,-0.46732068061828613,-0.053631655871868134,-0.3563050627708435,-0.771368145942688,-0.07569665461778641,-0.3229503631591797,-1.0,-0.08660012483596802,-0.21935132145881653,-0.7262161374092102,0.052616700530052185,-0.2473488599061966,-0.9267562627792358,-0.032027192413806915,-0.23980455100536346,-0.696163535118103,-0.0887291207909584,-0.22930432856082916,-0.4811043441295624,-0.11125645786523819,-0.1090501919388771,-0.7372430562973022,0.04055245220661163,-0.14848190546035767,-0.918624758720398,-0.060952264815568924,-0.1489657610654831,-0.6256932616233826,-0.10079056024551392,-0.14080260694026947,-0.4021218717098236,-0.09630858898162842,0.0007306424085982144,-0.7122086882591248,0.011057994328439236,-0.036710795015096664,-0.8607550859451294,-0.09009521454572678,-0.051777683198451996,-0.5631043910980225,-0.08017035573720932,-0.05623296648263931,-0.348819762468338,-0.03783317282795906,0.11330651491880417,-0.6582599878311157,-0.022199777886271477,0.0660969465970993,-0.7773747444152832,-0.0844251960515976,0.03966794162988663,-0.5757663249969482,-0.06502924859523773,0.02997600845992565,-0.42869001626968384,-0.027881156653165817,0.023576876148581505,0.014519577845931053,0.017874104902148247,0.020301351323723793,0.02081296592950821
